Car Brand,Model,Year,Mileage,Fuel Type,Engine Size,Transmission,Body Type,Color,Owner History,Price,Age
honda,model d,2023,86590,diesel,2.7,manual,coupe,red,first owner,20319.34,0
ford,model e,2012,131454,electric,1.7,cvt,hatchback,black,first owner,17535.67,11
chevrolet,model c,2007,94384,diesel,3.5,automatic,suv,black,first owner,12187.03,16
nissan,model d,2014,15427,petrol,3.9,manual,suv,blue,third owner,13548.2,9
chevrolet,model d,2012,74265,electric,1.0,manual,hatchback,red,first owner,19449.2,11
bmw,model a,2012,293782,petrol,4.8,manual,truck,black,second owner,16493.95,11
bmw,model b,2017,274776,hybrid,4.1,manual,sedan,red,first owner,17226.5,6
nissan,model d,2015,239342,hybrid,1.9,manual,hatchback,blue,second owner,13012.7,8
chevrolet,model e,2012,289544,petrol,1.5,automatic,truck,red,second owner,12434.5,11
toyota,model e,2002,216935,hybrid,3.1,cvt,truck,blue,first owner,7186.91,21
ford,model b,2015,268747,petrol,3.8,automatic,suv,black,second owner,11945.12,8
volkswagen,model d,2002,165114,hybrid,4.3,cvt,truck,red,first owner,6296.71,21
ford,model c,2001,247332,electric,2.1,manual,truck,blue,third owner,8465.37,22
bmw,model c,2012,287828,petrol,1.8,cvt,sedan,blue,second owner,17556.6,11
kia,model b,2011,215757,petrol,4.1,cvt,sedan,red,second owner,9211.07,12
honda,model b,2019,90799,electric,3.5,automatic,coupe,red,third owner,21973.74,4
kia,model d,2001,188914,petrol,4.5,manual,suv,red,first owner,7883.58,22
ford,model e,2022,198301,electric,2.9,manual,hatchback,black,first owner,18740.13,1
toyota,model b,2023,253407,electric,1.6,manual,sedan,gray,second owner,19667.91,0
honda,model a,2003,234224,petrol,4.9,cvt,hatchback,red,second owner,7629.93,20
kia,model b,2023,113988,petrol,2.2,manual,truck,gray,third owner,19289.0,0
bmw,model a,2003,189388,hybrid,1.2,cvt,hatchback,blue,first owner,11665.28,20
honda,model d,2016,248960,diesel,2.7,automatic,coupe,black,third owner,14693.51,7
toyota,model a,2002,104133,hybrid,4.5,cvt,suv,black,third owner,7905.37,21
kia,model c,2011,99868,petrol,4.0,automatic,hatchback,red,first owner,12268.75,12
honda,model d,2007,214199,petrol,4.2,cvt,coupe,blue,second owner,8269.04,16
mercedes,model a,2017,19322,petrol,4.2,cvt,sedan,gray,second owner,23010.11,6
kia,model b,2015,223125,electric,3.0,automatic,truck,white,second owner,16723.8,8
toyota,model a,2016,234691,petrol,2.7,cvt,hatchback,gray,third owner,12540.89,7
kia,model e,2001,212068,petrol,1.6,automatic,suv,white,second owner,6994.76,22
chevrolet,model c,2017,45656,petrol,4.4,manual,coupe,white,second owner,17796.76,6
kia,model a,2008,91911,petrol,4.7,cvt,sedan,blue,second owner,13046.87,15
hyundai,model b,2011,153259,hybrid,4.9,manual,coupe,white,first owner,11033.25,12
volkswagen,model d,2008,240055,petrol,1.4,automatic,coupe,gray,first owner,8200.5,15
nissan,model c,2014,121516,diesel,1.6,automatic,coupe,white,third owner,15838.85,9
honda,model c,2012,245897,hybrid,3.4,cvt,suv,white,first owner,11437.8,11
nissan,model d,2022,127269,hybrid,2.7,manual,hatchback,gray,second owner,19983.16,1
chevrolet,model a,2004,268048,petrol,3.1,cvt,truck,white,first owner,8561.18,19
kia,model e,2009,214293,diesel,1.0,cvt,suv,red,third owner,10719.77,14
honda,model c,2018,122294,petrol,2.7,cvt,suv,gray,first owner,19084.81,5
honda,model b,2013,84637,hybrid,4.6,cvt,suv,gray,first owner,14664.94,10
bmw,model c,2010,24752,diesel,2.8,automatic,suv,gray,first owner,19178.22,13
ford,model b,2005,228377,electric,1.1,manual,suv,gray,second owner,10685.46,18
chevrolet,model e,2003,72022,petrol,3.5,cvt,sedan,red,third owner,10075.42,20
bmw,model e,2023,211772,diesel,1.2,automatic,coupe,white,second owner,22383.22,0
bmw,model b,2016,289635,petrol,4.6,automatic,sedan,black,third owner,17760.18,7
volkswagen,model c,2006,118725,electric,4.0,manual,coupe,red,first owner,15439.09,17
ford,model a,2019,179870,electric,4.0,automatic,truck,red,first owner,18386.1,4
hyundai,model d,2023,269536,petrol,1.5,automatic,truck,red,second owner,18028.75,0
volkswagen,model e,2003,210638,diesel,3.6,cvt,coupe,red,first owner,5462.27,20
nissan,model e,2004,186600,hybrid,2.9,cvt,truck,blue,second owner,6067.02,19
nissan,model a,2009,297136,hybrid,2.9,automatic,sedan,red,third owner,11755.64,14
ford,model a,2010,120092,diesel,4.6,cvt,coupe,gray,first owner,12439.74,13
hyundai,model b,2023,207564,hybrid,4.7,automatic,suv,black,first owner,15416.16,0
kia,model c,2007,24884,diesel,4.0,manual,sedan,black,second owner,12902.58,16
hyundai,model a,2010,249440,diesel,1.5,manual,suv,red,first owner,11448.06,13
toyota,model d,2015,218682,petrol,4.7,manual,truck,gray,first owner,11448.91,8
mercedes,model a,2002,148348,diesel,3.8,automatic,hatchback,blue,third owner,16122.99,21
volkswagen,model a,2014,140411,diesel,2.1,automatic,suv,white,first owner,14303.8,9
kia,model b,2003,258681,diesel,1.1,automatic,hatchback,blue,third owner,6169.86,20
hyundai,model b,2002,74588,petrol,2.8,cvt,suv,gray,first owner,10070.32,21
nissan,model b,2012,280911,petrol,2.3,manual,hatchback,gray,second owner,11125.7,11
bmw,model b,2009,210284,hybrid,2.9,cvt,suv,blue,second owner,13523.99,14
bmw,model d,2019,268029,diesel,2.7,cvt,truck,white,first owner,18354.16,4
bmw,model d,2017,21520,petrol,2.1,automatic,sedan,black,second owner,22062.28,6
honda,model b,2017,213458,hybrid,2.6,automatic,sedan,white,third owner,15511.74,6
hyundai,model d,2021,280350,electric,4.0,automatic,hatchback,red,third owner,18429.66,2
toyota,model a,2005,23403,electric,4.5,manual,suv,blue,third owner,12582.03,18
nissan,model d,2011,115639,hybrid,3.0,automatic,suv,white,second owner,13832.4,12
chevrolet,model d,2011,67726,electric,2.1,cvt,truck,red,first owner,18915.4,12
mercedes,model d,2001,210277,electric,1.5,manual,suv,gray,first owner,13379.58,22
kia,model c,2019,20541,diesel,3.5,cvt,hatchback,red,second owner,19820.36,4
volkswagen,model c,2001,44791,hybrid,1.4,cvt,hatchback,white,third owner,7701.42,22
ford,model b,2012,168045,petrol,2.9,automatic,truck,gray,second owner,10855.24,11
chevrolet,model c,2004,296466,hybrid,1.5,manual,hatchback,red,second owner,8774.02,19
ford,model d,2007,283903,hybrid,2.7,automatic,suv,black,second owner,7997.0,16
bmw,model c,2004,186121,diesel,5.0,cvt,suv,blue,third owner,13081.6,19
honda,model d,2020,84221,diesel,2.8,manual,suv,gray,second owner,18510.31,3
ford,model a,2013,46742,electric,4.3,manual,truck,red,second owner,16951.3,10
kia,model d,2006,268333,electric,2.1,cvt,hatchback,black,first owner,10455.92,17
volkswagen,model c,2012,116554,diesel,2.8,cvt,hatchback,gray,first owner,15396.14,11
toyota,model c,2012,11740,petrol,1.6,cvt,coupe,blue,first owner,14656.09,11
honda,model c,2018,70285,hybrid,2.5,manual,truck,red,first owner,18459.49,5
nissan,model d,2001,155187,electric,2.1,manual,sedan,red,third owner,10741.27,22
honda,model d,2005,83440,hybrid,2.4,automatic,hatchback,black,first owner,12584.19,18
honda,model b,2020,227843,petrol,4.3,manual,truck,black,first owner,15268.8,3
chevrolet,model e,2003,203988,petrol,1.2,cvt,sedan,gray,third owner,7875.9,20
honda,model a,2012,116001,diesel,2.1,manual,truck,blue,first owner,13208.55,11
chevrolet,model d,2000,186959,diesel,1.6,manual,suv,blue,first owner,6914.45,23
volkswagen,model d,2003,144090,electric,1.2,cvt,coupe,red,third owner,11912.13,20
honda,model b,2017,51764,diesel,1.0,manual,coupe,blue,third owner,16024.58,6
honda,model e,2014,48890,electric,1.9,cvt,hatchback,black,first owner,18682.06,9
kia,model c,2012,138988,electric,2.5,automatic,sedan,gray,first owner,16290.37,11
honda,model c,2006,266276,petrol,4.5,automatic,hatchback,blue,second owner,6980.53,17
honda,model b,2007,72778,electric,1.0,cvt,suv,blue,third owner,13505.97,16
mercedes,model e,2016,174043,electric,1.2,manual,suv,red,second owner,22371.7,7
volkswagen,model d,2008,47090,hybrid,2.5,manual,hatchback,white,third owner,10650.01,15
chevrolet,model e,2016,86933,hybrid,3.6,cvt,suv,gray,first owner,17018.98,7
hyundai,model a,2017,24060,diesel,3.8,automatic,truck,gray,first owner,15161.76,6
chevrolet,model d,2002,175959,hybrid,2.8,cvt,hatchback,black,second owner,8295.13,21
toyota,model d,2004,165264,electric,2.6,cvt,sedan,gray,first owner,11801.86,19
nissan,model a,2009,59435,hybrid,4.7,automatic,truck,black,third owner,13396.31,14
chevrolet,model c,2017,280290,diesel,2.3,manual,sedan,white,first owner,15488.42,6
honda,model b,2016,124364,petrol,2.5,automatic,suv,white,second owner,17200.77,7
nissan,model e,2019,193530,petrol,2.5,automatic,suv,gray,second owner,15710.92,4
nissan,model b,2008,108555,petrol,2.1,manual,coupe,gray,second owner,13432.02,15
bmw,model d,2021,57428,petrol,2.8,manual,sedan,white,first owner,23662.28,2
ford,model a,2018,150987,petrol,2.7,automatic,sedan,blue,second owner,15331.01,5
kia,model d,2023,67023,electric,4.9,cvt,truck,red,third owner,22885.85,0
ford,model a,2001,228631,petrol,2.7,automatic,hatchback,blue,second owner,6034.34,22
honda,model a,2020,218428,diesel,3.7,automatic,hatchback,black,first owner,13561.42,3
honda,model a,2014,224232,diesel,2.4,cvt,coupe,white,third owner,13366.01,9
bmw,model c,2002,125622,diesel,3.1,manual,hatchback,gray,third owner,15605.33,21
honda,model d,2017,86452,petrol,4.9,cvt,coupe,gray,second owner,17700.73,6
nissan,model d,2012,259519,electric,4.1,automatic,coupe,red,third owner,15993.08,11
chevrolet,model d,2001,215317,petrol,4.3,manual,truck,white,first owner,4659.04,22
volkswagen,model d,2003,291914,petrol,1.9,manual,truck,gray,third owner,6410.02,20
bmw,model d,2007,104133,diesel,2.0,automatic,coupe,blue,first owner,16168.9,16
mercedes,model b,2023,57199,diesel,1.1,manual,truck,blue,first owner,26591.8,0
nissan,model e,2018,218345,electric,1.2,automatic,suv,black,first owner,16781.11,5
honda,model a,2011,91006,electric,4.4,manual,sedan,gray,second owner,18497.9,12
hyundai,model b,2019,182467,petrol,1.2,manual,coupe,gray,third owner,13126.63,4
ford,model b,2017,159085,petrol,3.0,manual,sedan,red,first owner,14049.04,6
ford,model e,2017,45357,diesel,2.7,manual,hatchback,gray,third owner,15235.22,6
ford,model b,2021,239322,hybrid,1.6,automatic,hatchback,red,second owner,15020.06,2
volkswagen,model c,2020,13963,hybrid,4.1,manual,hatchback,black,first owner,16719.77,3
toyota,model d,2014,266083,hybrid,1.4,manual,truck,blue,second owner,14171.62,9
nissan,model b,2016,167473,hybrid,4.2,manual,sedan,gray,second owner,11870.58,7
hyundai,model e,2023,292267,petrol,2.2,manual,sedan,white,first owner,15222.28,0
hyundai,model a,2001,272048,petrol,2.2,manual,suv,black,second owner,4500.78,22
kia,model a,2000,45898,diesel,1.2,automatic,hatchback,black,first owner,7920.73,23
mercedes,model c,2000,254007,hybrid,3.7,manual,coupe,blue,third owner,10922.77,23
volkswagen,model a,2006,51691,electric,4.3,manual,sedan,blue,first owner,14381.1,17
nissan,model c,2005,241354,petrol,1.9,automatic,suv,blue,first owner,6716.8,18
chevrolet,model c,2008,200702,diesel,2.4,automatic,coupe,black,first owner,8501.39,15
kia,model e,2008,130853,electric,2.1,cvt,sedan,white,second owner,14698.24,15
kia,model d,2022,191550,electric,1.3,manual,suv,blue,second owner,20633.98,1
bmw,model d,2003,222260,petrol,3.8,cvt,sedan,red,second owner,10564.65,20
hyundai,model b,2009,127862,hybrid,4.9,cvt,suv,black,first owner,13756.71,14
mercedes,model e,2018,216158,electric,1.8,cvt,sedan,gray,second owner,23561.06,5
kia,model e,2016,259907,electric,4.7,cvt,hatchback,gray,third owner,15871.74,7
kia,model e,2010,138912,diesel,1.5,manual,hatchback,gray,second owner,12293.59,13
ford,model c,2011,48237,petrol,4.3,automatic,hatchback,blue,first owner,12827.92,12
hyundai,model d,2021,10920,diesel,4.5,cvt,sedan,blue,third owner,17335.01,2
honda,model b,2017,209428,electric,3.0,manual,coupe,blue,third owner,18981.41,6
toyota,model b,2011,87778,electric,1.4,cvt,suv,red,first owner,18041.09,12
kia,model d,2009,218678,petrol,1.4,automatic,truck,white,second owner,8300.72,14
chevrolet,model a,2012,196227,hybrid,2.9,manual,coupe,black,first owner,11772.77,11
toyota,model e,2001,77757,diesel,3.2,automatic,hatchback,white,first owner,8372.66,22
toyota,model a,2021,252970,petrol,1.2,automatic,coupe,black,second owner,15862.4,2
hyundai,model a,2000,180681,diesel,5.0,cvt,truck,white,first owner,5348.51,23
kia,model e,2004,196948,diesel,4.1,manual,coupe,white,third owner,8950.07,19
nissan,model b,2004,139832,electric,5.0,cvt,hatchback,red,first owner,15221.09,19
hyundai,model b,2007,244628,electric,2.7,manual,truck,white,first owner,12841.76,16
nissan,model e,2020,291849,diesel,4.1,cvt,truck,gray,third owner,16719.16,3
chevrolet,model e,2006,54383,petrol,1.8,automatic,sedan,white,second owner,10427.22,17
mercedes,model d,2006,215691,hybrid,4.8,manual,truck,gray,first owner,15170.89,17
ford,model e,2013,241198,electric,2.0,manual,coupe,blue,first owner,14757.47,10
chevrolet,model a,2020,181408,electric,4.4,cvt,sedan,blue,third owner,18880.11,3
honda,model d,2023,114838,hybrid,1.3,manual,hatchback,red,third owner,20635.79,0
hyundai,model b,2006,293301,diesel,3.4,manual,coupe,gray,first owner,7414.69,17
bmw,model c,2005,45496,hybrid,1.9,cvt,coupe,gray,first owner,14726.66,18
nissan,model c,2016,226378,diesel,2.7,manual,suv,gray,third owner,14984.55,7
honda,model c,2007,221522,petrol,4.7,automatic,sedan,white,third owner,9849.2,16
mercedes,model d,2018,47349,petrol,3.4,manual,suv,white,first owner,21792.24,5
chevrolet,model d,2007,193710,diesel,3.5,cvt,coupe,blue,third owner,8700.86,16
chevrolet,model b,2015,72829,electric,1.4,cvt,suv,black,second owner,17735.95,8
honda,model d,2011,132148,hybrid,1.2,manual,coupe,blue,second owner,12173.57,12
toyota,model e,2013,71095,hybrid,3.0,cvt,coupe,gray,first owner,14590.08,10
toyota,model d,2021,14632,petrol,3.6,manual,suv,white,second owner,17999.24,2
volkswagen,model b,2003,261611,electric,4.2,cvt,sedan,gray,second owner,9788.34,20
honda,model e,2016,292565,electric,1.2,automatic,coupe,gray,third owner,17833.35,7
kia,model b,2002,30297,diesel,2.5,automatic,suv,black,third owner,8478.31,21
kia,model c,2019,35414,diesel,3.2,manual,suv,red,first owner,16586.72,4
honda,model c,2007,102398,diesel,4.0,cvt,truck,gray,third owner,13235.2,16
toyota,model b,2004,144365,diesel,1.9,manual,hatchback,white,third owner,9044.91,19
volkswagen,model e,2020,155751,electric,1.4,automatic,coupe,red,first owner,19033.16,3
mercedes,model d,2007,221768,diesel,4.7,cvt,hatchback,blue,second owner,14186.67,16
chevrolet,model c,2020,229385,petrol,3.1,cvt,suv,gray,third owner,14420.18,3
kia,model d,2001,226445,hybrid,2.9,automatic,sedan,gray,first owner,6639.9,22
ford,model a,2023,136140,diesel,4.8,cvt,truck,red,second owner,21939.4,0
toyota,model d,2015,76160,hybrid,3.5,cvt,sedan,red,third owner,15596.55,8
kia,model c,2007,297896,electric,2.2,automatic,suv,black,second owner,12052.26,16
honda,model a,2002,48357,petrol,4.4,cvt,hatchback,gray,second owner,9554.2,21
ford,model e,2013,115553,electric,2.1,automatic,sedan,white,first owner,17420.48,10
honda,model e,2018,107848,electric,2.4,automatic,truck,blue,third owner,21198.09,5
volkswagen,model b,2005,11580,diesel,1.9,cvt,truck,white,first owner,10728.58,18
mercedes,model a,2018,79300,electric,4.6,manual,coupe,red,first owner,24112.39,5
mercedes,model e,2004,245005,diesel,4.7,manual,coupe,white,second owner,12089.8,19
toyota,model e,2002,238016,petrol,4.8,cvt,truck,black,second owner,6760.86,21
hyundai,model a,2004,33175,petrol,4.7,cvt,sedan,gray,second owner,10392.44,19
toyota,model a,2013,132620,petrol,4.9,automatic,coupe,red,third owner,16974.42,10
honda,model d,2015,187723,petrol,1.1,cvt,suv,blue,first owner,12865.95,8
honda,model c,2007,152243,hybrid,2.1,cvt,sedan,white,first owner,10715.6,16
nissan,model a,2007,269049,diesel,3.4,automatic,suv,gray,second owner,10269.9,16
mercedes,model c,2020,239446,diesel,4.1,manual,hatchback,black,third owner,19971.22,3
toyota,model e,2006,119423,electric,2.2,cvt,hatchback,blue,third owner,14323.54,17
kia,model e,2006,77824,electric,3.0,automatic,suv,blue,first owner,13864.72,17
hyundai,model d,2005,250978,diesel,2.2,manual,sedan,red,third owner,8626.96,18
bmw,model e,2006,226377,diesel,1.7,manual,coupe,black,first owner,11898.95,17
hyundai,model e,2017,27556,diesel,4.2,manual,sedan,black,third owner,16976.47,6
mercedes,model b,2013,297440,electric,4.7,manual,truck,black,third owner,18924.88,10
bmw,model b,2002,74701,electric,4.8,automatic,truck,blue,third owner,15957.9,21
bmw,model a,2019,294357,electric,3.8,cvt,coupe,red,first owner,23167.64,4
mercedes,model a,2009,33085,petrol,4.2,manual,hatchback,gray,first owner,17317.31,14
nissan,model a,2005,152635,hybrid,3.8,manual,suv,black,first owner,8660.0,18
nissan,model b,2014,42515,hybrid,3.7,automatic,suv,white,third owner,13984.36,9
mercedes,model c,2006,164535,electric,1.2,automatic,suv,black,third owner,18483.4,17
mercedes,model e,2005,194711,diesel,2.6,manual,truck,red,first owner,12391.92,18
mercedes,model a,2008,140340,hybrid,3.1,automatic,truck,white,second owner,15652.07,15
mercedes,model b,2018,227422,diesel,3.3,manual,sedan,red,third owner,19174.25,5
ford,model b,2010,106805,petrol,2.9,manual,coupe,gray,third owner,14734.81,13
ford,model b,2003,237971,electric,1.3,cvt,coupe,gray,third owner,9313.51,20
toyota,model b,2022,163247,hybrid,2.8,cvt,truck,white,third owner,17047.85,1
kia,model d,2005,292618,hybrid,1.5,manual,coupe,red,second owner,8645.78,18
mercedes,model c,2014,42869,petrol,3.4,automatic,hatchback,red,first owner,20237.67,9
bmw,model c,2023,186237,diesel,3.0,cvt,coupe,red,first owner,23373.04,0
hyundai,model e,2008,240975,hybrid,1.0,cvt,truck,black,first owner,7861.48,15
mercedes,model b,2022,278549,electric,2.7,manual,suv,gray,first owner,22998.62,1
mercedes,model a,2001,230298,diesel,2.8,cvt,coupe,red,second owner,11163.06,22
hyundai,model a,2002,6857,electric,3.1,automatic,coupe,gray,first owner,13777.93,21
toyota,model b,2019,153886,petrol,3.3,automatic,truck,gray,first owner,14816.35,4
bmw,model c,2001,213948,diesel,3.1,cvt,suv,black,third owner,9943.05,22
toyota,model b,2020,85192,hybrid,4.1,cvt,truck,white,first owner,16834.0,3
bmw,model a,2017,95742,diesel,4.4,automatic,hatchback,white,second owner,22575.99,6
bmw,model d,2003,101479,diesel,1.1,manual,hatchback,black,third owner,15628.06,20
chevrolet,model e,2011,297057,diesel,2.4,manual,hatchback,black,first owner,10096.8,12
ford,model c,2001,30169,hybrid,2.5,manual,sedan,blue,first owner,7182.81,22
ford,model d,2022,185901,petrol,4.6,automatic,suv,blue,first owner,17066.47,1
honda,model a,2016,257680,petrol,1.6,cvt,sedan,black,third owner,13324.29,7
honda,model c,2021,79078,hybrid,1.9,cvt,truck,gray,first owner,19077.6,2
mercedes,model a,2018,263271,diesel,1.3,manual,hatchback,black,first owner,20316.76,5
toyota,model a,2011,178311,electric,3.8,automatic,coupe,white,first owner,12824.71,12
volkswagen,model e,2017,36588,petrol,1.2,automatic,suv,white,third owner,16470.68,6
bmw,model e,2004,176493,petrol,3.3,cvt,suv,blue,third owner,13284.72,19
bmw,model a,2012,247477,diesel,2.8,manual,hatchback,gray,first owner,15943.66,11
mercedes,model c,2016,14765,hybrid,3.3,cvt,coupe,black,second owner,20339.7,7
chevrolet,model d,2004,7450,petrol,1.8,manual,sedan,white,second owner,10057.71,19
mercedes,model e,2000,38327,petrol,1.2,manual,sedan,white,second owner,11912.02,23
volkswagen,model c,2004,76286,hybrid,1.1,manual,truck,red,first owner,12381.88,19
toyota,model d,2022,287727,diesel,1.9,automatic,sedan,gray,second owner,15113.49,1
nissan,model a,2012,204698,diesel,1.4,cvt,truck,black,third owner,12817.59,11
bmw,model e,2009,170877,electric,3.1,manual,coupe,gray,first owner,17144.08,14
nissan,model c,2005,294737,petrol,3.3,manual,truck,white,third owner,9971.69,18
bmw,model b,2002,279161,electric,2.0,manual,sedan,black,first owner,13826.02,21
hyundai,model a,2006,224925,diesel,1.9,automatic,truck,black,first owner,9194.52,17
ford,model a,2009,217200,petrol,3.4,manual,sedan,white,third owner,9405.12,14
nissan,model d,2021,258149,hybrid,4.6,cvt,sedan,white,first owner,14843.24,2
chevrolet,model d,2009,95326,petrol,4.4,cvt,sedan,black,second owner,11668.34,14
toyota,model d,2000,237970,diesel,5.0,automatic,coupe,red,third owner,6854.26,23
toyota,model d,2005,289615,diesel,3.1,manual,suv,red,third owner,9655.25,18
hyundai,model d,2022,253277,electric,1.8,automatic,hatchback,blue,second owner,19118.48,1
toyota,model c,2015,187634,diesel,3.3,manual,sedan,red,third owner,13923.61,8
ford,model b,2006,257466,hybrid,2.5,automatic,truck,white,first owner,10380.39,17
ford,model e,2007,235598,hybrid,2.2,cvt,truck,black,second owner,10211.15,16
volkswagen,model a,2023,123114,petrol,4.4,automatic,coupe,black,first owner,21660.2,0
toyota,model e,2019,171722,hybrid,3.3,manual,truck,white,second owner,15657.67,4
bmw,model b,2020,202946,diesel,3.3,cvt,suv,black,third owner,19429.19,3
kia,model d,2019,37559,petrol,3.8,manual,coupe,red,third owner,19323.0,4
nissan,model a,2010,203968,hybrid,1.7,automatic,truck,gray,third owner,10335.22,13
chevrolet,model a,2020,119668,petrol,2.8,automatic,sedan,black,second owner,16815.6,3
nissan,model e,2023,143334,petrol,3.5,cvt,sedan,black,third owner,19148.59,0
volkswagen,model a,2014,241932,petrol,3.5,automatic,suv,blue,second owner,12692.43,9
chevrolet,model b,2018,34034,hybrid,2.8,cvt,truck,white,third owner,17662.94,5
toyota,model d,2017,282511,petrol,2.9,cvt,suv,gray,third owner,15954.47,6
honda,model d,2018,155567,petrol,4.2,automatic,truck,white,second owner,13809.22,5
bmw,model d,2004,227282,electric,2.6,automatic,truck,blue,second owner,15510.46,19
mercedes,model a,2022,258577,electric,3.9,automatic,hatchback,gray,third owner,22653.05,1
mercedes,model c,2012,244212,diesel,4.9,automatic,coupe,red,second owner,15735.8,11
ford,model b,2007,190483,petrol,2.4,cvt,hatchback,red,first owner,9682.24,16
kia,model c,2022,40890,diesel,2.7,manual,truck,gray,first owner,21163.17,1
mercedes,model e,2007,86941,electric,4.6,automatic,coupe,black,second owner,20375.56,16
honda,model e,2014,131389,hybrid,4.0,cvt,truck,red,third owner,15083.77,9
nissan,model d,2008,191992,diesel,3.4,manual,coupe,blue,first owner,8617.07,15
chevrolet,model e,2001,295013,diesel,2.1,manual,truck,gray,first owner,5423.86,22
honda,model a,2011,272591,petrol,2.3,automatic,sedan,black,first owner,12637.32,12
ford,model c,2013,263533,diesel,2.9,automatic,sedan,black,second owner,12922.22,10
nissan,model a,2008,168754,diesel,4.3,cvt,coupe,black,second owner,7742.33,15
chevrolet,model e,2013,180105,diesel,2.8,automatic,coupe,gray,third owner,13660.66,10
chevrolet,model a,2011,111092,hybrid,1.9,cvt,hatchback,red,third owner,15799.91,12
nissan,model b,2023,278096,diesel,2.0,manual,truck,red,third owner,17813.72,0
mercedes,model e,2017,72697,hybrid,3.0,cvt,hatchback,red,first owner,23916.74,6
mercedes,model e,2009,274304,petrol,4.6,automatic,suv,gray,second owner,13116.99,14
toyota,model b,2023,63300,petrol,2.8,manual,coupe,blue,second owner,20398.94,0
kia,model e,2022,123401,hybrid,4.2,automatic,suv,white,third owner,19303.21,1
hyundai,model d,2002,132685,hybrid,4.3,automatic,sedan,red,second owner,8328.97,21
bmw,model a,2004,116449,hybrid,1.2,manual,sedan,red,third owner,17142.47,19
nissan,model a,2013,274173,diesel,2.8,cvt,truck,blue,second owner,12424.64,10
chevrolet,model e,2018,283548,petrol,2.2,cvt,suv,gray,second owner,13784.58,5
honda,model d,2016,178630,hybrid,4.5,manual,suv,blue,second owner,15493.96,7
ford,model b,2020,178350,electric,2.9,manual,hatchback,blue,first owner,20179.6,3
hyundai,model d,2001,184643,hybrid,4.2,automatic,sedan,blue,first owner,5690.35,22
mercedes,model b,2020,128443,petrol,4.9,manual,truck,blue,first owner,24536.95,3
hyundai,model e,2007,248932,diesel,3.5,cvt,truck,red,second owner,10863.19,16
ford,model d,2001,22590,diesel,4.9,cvt,hatchback,blue,third owner,7165.51,22
mercedes,model b,2006,38504,diesel,2.8,automatic,hatchback,gray,first owner,16498.18,17
kia,model d,2005,11232,hybrid,2.7,automatic,coupe,black,third owner,12881.85,18
honda,model b,2022,234458,electric,1.6,manual,suv,red,third owner,19183.82,1
chevrolet,model d,2021,162081,hybrid,3.2,manual,suv,blue,first owner,14356.02,2
chevrolet,model c,2019,120462,petrol,2.1,cvt,coupe,gray,first owner,17340.25,4
hyundai,model b,2012,234254,diesel,1.0,automatic,coupe,gray,third owner,12519.39,11
ford,model d,2014,115396,diesel,1.7,cvt,suv,gray,third owner,16661.61,9
kia,model b,2002,19029,hybrid,4.8,manual,coupe,red,first owner,8952.68,21
honda,model b,2008,31144,hybrid,3.3,automatic,coupe,gray,second owner,11872.77,15
volkswagen,model b,2022,158806,electric,4.3,automatic,suv,blue,second owner,17531.79,1
ford,model e,2007,39062,petrol,3.1,cvt,sedan,blue,second owner,12428.26,16
volkswagen,model c,2016,147908,petrol,4.2,manual,suv,white,third owner,14537.6,7
volkswagen,model b,2000,139380,hybrid,3.8,manual,truck,white,second owner,8423.43,23
kia,model b,2023,76282,electric,3.3,manual,sedan,gray,first owner,22798.5,0
hyundai,model a,2022,94510,electric,1.4,manual,hatchback,red,first owner,22853.74,1
chevrolet,model a,2022,120957,electric,5.0,automatic,suv,white,third owner,23185.43,1
toyota,model c,2003,205582,petrol,3.3,automatic,hatchback,white,third owner,8190.49,20
toyota,model a,2017,111266,hybrid,3.5,automatic,coupe,red,second owner,16766.96,6
volkswagen,model d,2019,241388,hybrid,1.1,automatic,sedan,white,second owner,14489.75,4
kia,model b,2016,274909,hybrid,2.7,cvt,truck,gray,third owner,13754.29,7
ford,model d,2018,114980,diesel,3.8,automatic,coupe,black,first owner,17489.0,5
kia,model c,2018,190782,petrol,1.7,automatic,coupe,gray,third owner,12531.72,5
honda,model d,2004,241381,hybrid,4.6,manual,suv,gray,first owner,6757.61,19
hyundai,model b,2004,219790,hybrid,1.2,automatic,coupe,white,first owner,9472.79,19
volkswagen,model b,2009,175889,electric,1.6,cvt,coupe,white,second owner,14994.73,14
toyota,model d,2008,145365,electric,3.1,manual,sedan,gray,third owner,17015.54,15
mercedes,model d,2006,75777,hybrid,3.5,cvt,sedan,blue,first owner,16522.57,17
bmw,model c,2005,117800,electric,2.6,cvt,suv,gray,first owner,17920.81,18
kia,model c,2012,214749,petrol,3.3,manual,truck,black,third owner,11107.77,11
mercedes,model c,2009,130967,electric,2.7,manual,truck,red,second owner,20790.96,14
bmw,model a,2010,212282,electric,4.8,manual,truck,black,second owner,18096.11,13
chevrolet,model b,2018,142389,diesel,3.5,manual,hatchback,blue,third owner,18185.41,5
hyundai,model a,2021,156538,electric,4.0,manual,suv,white,third owner,19370.82,2
chevrolet,model e,2015,16872,electric,2.9,automatic,sedan,blue,first owner,20751.92,8
honda,model b,2003,259210,electric,2.5,automatic,hatchback,gray,third owner,8484.16,20
volkswagen,model a,2004,261412,hybrid,1.2,cvt,suv,white,first owner,5894.75,19
